object,subject
65,http://localhost/publications/inprocs/Proceeding4/1967/Inproceeding150
63,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding65
117,http://localhost/publications/inprocs/Proceeding3/1965/Inproceeding147
141,http://localhost/publications/articles/Journal12/1971/Article450
173,http://localhost/publications/articles/Journal4/1957/Article143
139,http://localhost/publications/articles/Journal2/1959/Article190
32,http://localhost/publications/articles/Journal6/1970/Article201
106,http://localhost/publications/articles/Journal13/1967/Article488
41,http://localhost/publications/articles/Journal2/1961/Article38
105,http://localhost/publications/articles/Journal1/1944/Article9
67,http://localhost/publications/articles/Journal6/1961/Article204
157,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding89
158,http://localhost/publications/articles/Journal2/1961/Article209
72,http://localhost/publications/articles/Journal8/1970/Article280
92,http://localhost/publications/articles/Journal9/1968/Article367
121,http://localhost/publications/articles/Journal15/1969/Article563
134,http://localhost/publications/inprocs/Proceeding1/1964/Inproceeding44
73,http://localhost/publications/inprocs/Proceeding4/1964/Inproceeding121
139,http://localhost/publications/inprocs/Proceeding1/1964/Inproceeding5
40,http://localhost/publications/articles/Journal10/1967/Article392
35,http://localhost/publications/inprocs/Proceeding2/1971/Inproceeding418
56,http://localhost/publications/articles/Journal8/1967/Article297
33,http://localhost/publications/articles/Journal12/1968/Article475
89,http://localhost/publications/inprocs/Proceeding5/1970/Inproceeding186
14,http://localhost/publications/inprocs/Proceeding3/1968/Inproceeding86
155,http://localhost/publications/inprocs/Proceeding5/1972/Inproceeding168
173,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding56
121,http://localhost/publications/articles/Journal11/1970/Article375
26,http://localhost/publications/articles/Journal5/1972/Article152
180,http://localhost/publications/articles/Journal4/1970/Article150
49,http://localhost/publications/inprocs/Proceeding3/1970/Inproceeding104
29,http://localhost/publications/articles/Journal16/1970/Article528
28,http://localhost/publications/articles/Journal7/1968/Article260
152,http://localhost/publications/inprocs/Proceeding2/1971/Inproceeding428
54,http://localhost/publications/articles/Journal1/1955/Article14
51,http://localhost/publications/inprocs/Proceeding7/1971/Inproceeding257
21,http://localhost/publications/articles/Journal16/1969/Article633
2,http://localhost/publications/inprocs/Proceeding2/1964/Inproceeding69
35,http://localhost/publications/articles/Journal1/1947/Article33
139,http://localhost/publications/articles/Journal3/1956/Article109
187,http://localhost/publications/articles/Journal16/1971/Article637
40,http://localhost/publications/inprocs/Proceeding1/1965/Inproceeding42
64,http://localhost/publications/articles/Journal3/1966/Article118
200,http://localhost/publications/articles/Journal1/1959/Article164
149,http://localhost/publications/articles/Journal4/1961/Article128
22,http://localhost/publications/inprocs/Proceeding2/1960/Inproceeding61
167,http://localhost/publications/articles/Journal9/1972/Article275
169,http://localhost/publications/articles/Journal2/1959/Article160
76,http://localhost/publications/articles/Journal5/1969/Article207
133,http://localhost/publications/articles/Journal3/1957/Article83
173,http://localhost/publications/inprocs/Proceeding6/1969/Inproceeding235
144,http://localhost/publications/articles/Journal1/1940/Article20
88,http://localhost/publications/articles/Journal1/1948/Article33
144,http://localhost/publications/articles/Journal11/1968/Article445
35,http://localhost/publications/articles/Journal13/1969/Article479
74,http://localhost/publications/articles/Journal18/1971/Article694
134,http://localhost/publications/articles/Journal8/1965/Article273
180,http://localhost/publications/articles/Journal1/1970/Article14
114,http://localhost/publications/articles/Journal2/1959/Article54
122,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding46
139,http://localhost/publications/articles/Journal2/1965/Article33
196,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding57
129,http://localhost/publications/inprocs/Proceeding1/1967/Inproceeding8
184,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding21
149,http://localhost/publications/articles/Journal2/1953/Article93
136,http://localhost/publications/articles/Journal1/1970/Article41
114,http://localhost/publications/articles/Journal7/1969/Article270
191,http://localhost/publications/articles/Journal10/1966/Article384
62,http://localhost/publications/articles/Journal3/1954/Article65
147,http://localhost/publications/incolls/1942/Incollection1
77,http://localhost/publications/articles/Journal3/1971/Article122
190,http://localhost/publications/articles/Journal16/1969/Article600
127,http://localhost/publications/articles/Journal13/1967/Article505
100,http://localhost/publications/articles/Journal9/1969/Article357
155,http://localhost/publications/articles/Journal14/1971/Article542
50,http://localhost/publications/articles/Journal6/1962/Article187
141,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding66
64,http://localhost/publications/inprocs/Proceeding3/1971/Inproceeding121
33,http://localhost/publications/articles/Journal5/1967/Article189
94,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding22
122,http://localhost/publications/articles/Journal7/1963/Article271
168,http://localhost/publications/articles/Journal1/1970/Article9
138,http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding53
118,http://localhost/publications/articles/Journal5/1965/Article145
151,http://localhost/publications/inprocs/Proceeding4/1970/Inproceeding124
103,http://localhost/publications/inprocs/Proceeding5/1971/Inproceeding159
1,http://localhost/publications/articles/Journal5/1963/Article182
180,http://localhost/publications/articles/Journal2/1949/Article25
29,http://localhost/publications/articles/Journal15/1970/Article725
190,http://localhost/publications/articles/Journal5/1959/Article154
28,http://localhost/publications/articles/Journal6/1962/Article161
145,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding79
7,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding42
137,http://localhost/publications/articles/Journal4/1968/Article137
166,http://localhost/publications/articles/Journal4/1958/Article149
58,http://localhost/publications/articles/Journal15/1969/Article567
110,http://localhost/publications/articles/Journal5/1959/Article149
107,http://localhost/publications/inprocs/Proceeding5/1970/Inproceeding178
46,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding34
97,http://localhost/publications/articles/Journal7/1967/Article275
34,http://localhost/publications/articles/Journal4/1962/Article106
98,http://localhost/publications/inprocs/Proceeding6/1969/Inproceeding232
20,http://localhost/publications/articles/Journal13/1968/Article523
36,http://localhost/publications/articles/Journal10/1970/Article338
150,http://localhost/publications/articles/Journal5/1969/Article205
68,http://localhost/publications/articles/Journal6/1971/Article216
141,http://localhost/publications/inprocs/Proceeding1/1952/Inproceeding25
20,http://localhost/publications/articles/Journal3/1962/Article55
176,http://localhost/publications/articles/Journal2/1955/Article61
78,http://localhost/publications/articles/Journal2/1965/Article29
23,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding30
111,http://localhost/publications/articles/Journal3/1966/Article125
190,http://localhost/publications/articles/Journal1/1966/Article27
98,http://localhost/publications/inprocs/Proceeding1/1956/Inproceeding42
87,http://localhost/publications/articles/Journal7/1972/Article205
60,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding48
76,http://localhost/publications/articles/Journal1/1961/Article17
2,http://localhost/publications/inprocs/Proceeding8/1970/Inproceeding322
80,http://localhost/publications/inprocs/Proceeding1/1964/Inproceeding16
147,http://localhost/publications/articles/Journal5/1967/Article186
158,http://localhost/publications/articles/Journal1/1966/Article21
19,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding228
39,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding99
99,http://localhost/publications/inprocs/Proceeding1/1964/Inproceeding18
147,http://localhost/publications/articles/Journal1/1941/Article21
35,http://localhost/publications/articles/Journal2/1961/Article61
57,http://localhost/publications/inprocs/Proceeding1/1959/Inproceeding16
70,http://localhost/publications/articles/Journal1/1955/Article45
40,http://localhost/publications/articles/Journal1/1965/Article10
196,http://localhost/publications/articles/Journal1/1946/Article33
110,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding55
49,http://localhost/publications/articles/Journal2/1969/Article66
122,http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding9
176,http://localhost/publications/articles/Journal1/1949/Article6
82,http://localhost/publications/articles/Journal1/1971/Article13
159,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding64
47,http://localhost/publications/articles/Journal3/1965/Article72
174,http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding162
80,http://localhost/publications/articles/Journal2/1972/Article57
193,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding81
73,http://localhost/publications/articles/Journal2/1968/Article52
172,http://localhost/publications/articles/Journal4/1970/Article157
4,http://localhost/publications/articles/Journal8/1963/Article285
78,http://localhost/publications/articles/Journal2/1949/Article36
109,http://localhost/publications/articles/Journal11/1966/Article421
187,http://localhost/publications/inprocs/Proceeding5/1969/Inproceeding192
85,http://localhost/publications/articles/Journal2/1963/Article45
199,http://localhost/publications/articles/Journal4/1957/Article153
150,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding45
40,http://localhost/publications/articles/Journal5/1965/Article179
157,http://localhost/publications/articles/Journal3/1960/Article92
199,http://localhost/publications/articles/Journal3/1968/Article114
14,http://localhost/publications/articles/Journal11/1970/Article721
19,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding370
5,http://localhost/publications/articles/Journal6/1971/Article217
121,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding99
192,http://localhost/publications/articles/Journal4/1969/Article174
98,http://localhost/publications/inprocs/Proceeding3/1970/Inproceeding90
71,http://localhost/publications/inprocs/Proceeding3/1966/Inproceeding75
157,http://localhost/publications/articles/Journal3/1970/Article126
75,http://localhost/publications/articles/Journal2/1964/Article60
123,http://localhost/publications/inprocs/Proceeding4/1966/Inproceeding170
105,http://localhost/publications/inprocs/Proceeding1/1963/Inproceeding30
72,http://localhost/publications/articles/Journal1/1951/Article8
193,http://localhost/publications/articles/Journal9/1964/Article307
142,http://localhost/publications/articles/Journal3/1964/Article77
159,http://localhost/publications/articles/Journal4/1957/Article150
164,http://localhost/publications/inprocs/Proceeding6/1968/Inproceeding237
60,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding62
75,http://localhost/publications/articles/Journal1/1948/Article2
79,http://localhost/publications/articles/Journal2/1949/Article51
192,http://localhost/publications/articles/Journal1/1953/Article31
1,http://localhost/publications/inprocs/Proceeding1/1960/Inproceeding5
11,http://localhost/publications/articles/Journal7/1962/Article237
5,http://localhost/publications/inprocs/Proceeding1/1965/Inproceeding45
186,http://localhost/publications/articles/Journal3/1964/Article83
99,http://localhost/publications/articles/Journal2/1969/Article71
195,http://localhost/publications/articles/Journal8/1970/Article281
124,http://localhost/publications/articles/Journal1/1940/Article6
134,http://localhost/publications/articles/Journal4/1968/Article167
25,http://localhost/publications/articles/Journal8/1968/Article302
137,http://localhost/publications/inprocs/Proceeding1/1959/Inproceeding27
7,http://localhost/publications/inprocs/Proceeding4/1971/Inproceeding136
10,http://localhost/publications/articles/Journal8/1971/Article322
146,http://localhost/publications/articles/Journal1/1958/Article32
170,http://localhost/publications/articles/Journal6/1965/Article222
198,http://localhost/publications/articles/Journal1/1972/Article28
159,http://localhost/publications/articles/Journal7/1966/Article259
28,http://localhost/publications/inprocs/Proceeding1/1956/Inproceeding15
9,http://localhost/publications/articles/Journal3/1954/Article69
197,http://localhost/publications/inprocs/Proceeding2/1968/Inproceeding54
200,http://localhost/publications/articles/Journal7/1962/Article215
113,http://localhost/publications/inprocs/Proceeding3/1972/Inproceeding116
35,http://localhost/publications/articles/Journal6/1965/Article386
47,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding83
193,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding366
170,http://localhost/publications/articles/Journal3/1957/Article104
62,http://localhost/publications/inprocs/Proceeding3/1969/Inproceeding105
46,http://localhost/publications/articles/Journal5/1965/Article140
115,http://localhost/publications/inprocs/Proceeding1/1967/Inproceeding44
186,http://localhost/publications/articles/Journal14/1970/Article705
102,http://localhost/publications/articles/Journal3/1963/Article97
90,http://localhost/publications/articles/Journal8/1963/Article291
160,http://localhost/publications/inprocs/Proceeding4/1966/Inproceeding155
29,http://localhost/publications/articles/Journal7/1965/Article266
38,http://localhost/publications/articles/Journal4/1959/Article192
52,http://localhost/publications/articles/Journal18/1971/Article718
55,http://localhost/publications/articles/Journal4/1965/Article133
196,http://localhost/publications/articles/Journal11/1970/Article357
61,http://localhost/publications/articles/Journal4/1967/Article157
25,http://localhost/publications/articles/Journal4/1969/Article159
85,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding4
108,http://localhost/publications/articles/Journal1/1970/Article50
131,http://localhost/publications/articles/Journal7/1972/Article234
73,http://localhost/publications/articles/Journal7/1963/Article254
200,http://localhost/publications/articles/Journal10/1967/Article385
20,http://localhost/publications/articles/Journal2/1951/Article60
43,http://localhost/publications/articles/Journal10/1966/Article401
84,http://localhost/publications/articles/Journal18/1971/Article703
36,http://localhost/publications/inprocs/Proceeding5/1969/Inproceeding214
92,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding54
118,http://localhost/publications/articles/Journal20/1971/Article785
192,http://localhost/publications/articles/Journal8/1965/Article294
94,http://localhost/publications/articles/Journal6/1967/Article229
78,http://localhost/publications/articles/Journal1/1972/Article30
47,http://localhost/publications/articles/Journal19/1971/Article740
21,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding373
142,http://localhost/publications/articles/Journal7/1967/Article276
108,http://localhost/publications/articles/Journal4/1972/Article871
111,http://localhost/publications/articles/Journal1/1954/Article16
43,http://localhost/publications/articles/Journal1/1950/Article15
163,http://localhost/publications/inprocs/Proceeding1/1963/Inproceeding44
178,http://localhost/publications/articles/Journal10/1967/Article370
200,http://localhost/publications/articles/Journal6/1969/Article212
73,http://localhost/publications/articles/Journal3/1969/Article127
72,http://localhost/publications/articles/Journal13/1968/Article524
90,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding52
105,http://localhost/publications/articles/Journal7/1971/Article254
182,http://localhost/publications/articles/Journal14/1970/Article484
169,http://localhost/publications/articles/Journal1/1944/Article25
32,http://localhost/publications/inprocs/Proceeding8/1971/Inproceeding303
187,http://localhost/publications/articles/Journal8/1963/Article296
50,http://localhost/publications/articles/Journal4/1966/Article127
93,http://localhost/publications/inprocs/Proceeding1/1957/Inproceeding25
94,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding16
152,http://localhost/publications/articles/Journal19/1970/Article653
38,http://localhost/publications/articles/Journal4/1963/Article124
104,http://localhost/publications/articles/Journal13/1969/Article474
37,http://localhost/publications/articles/Journal8/1971/Article327
157,http://localhost/publications/articles/Journal12/1969/Article456
87,http://localhost/publications/articles/Journal13/1967/Article506
6,http://localhost/publications/articles/Journal2/1969/Article57
192,http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding136
86,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding24
199,http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding412
69,http://localhost/publications/articles/Journal9/1971/Article336
62,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding52
152,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding209
163,http://localhost/publications/articles/Journal10/1965/Article367
18,http://localhost/publications/articles/Journal15/1969/Article588
83,http://localhost/publications/articles/Journal4/1956/Article124
55,http://localhost/publications/articles/Journal13/1970/Article442
75,http://localhost/publications/articles/Journal8/1965/Article272
169,http://localhost/publications/articles/Journal3/1968/Article90
95,http://localhost/publications/inprocs/Proceeding1/1964/Inproceeding43
165,http://localhost/publications/articles/Journal5/1972/Article149
192,http://localhost/publications/articles/Journal2/1968/Article68
158,http://localhost/publications/articles/Journal2/1964/Article48
5,http://localhost/publications/articles/Journal3/1956/Article76
62,http://localhost/publications/articles/Journal6/1962/Article189
52,http://localhost/publications/inprocs/Proceeding1/1965/Inproceeding7
43,http://localhost/publications/articles/Journal5/1966/Article168
199,http://localhost/publications/articles/Journal7/1970/Article228
123,http://localhost/publications/articles/Journal4/1956/Article136
78,http://localhost/publications/articles/Journal9/1965/Article342
32,http://localhost/publications/incolls/1968/Incollection4
145,http://localhost/publications/inprocs/Proceeding1/1961/Inproceeding28
60,http://localhost/publications/articles/Journal1/1969/Article46
50,http://localhost/publications/articles/Journal1/1967/Article11
131,http://localhost/publications/articles/Journal1/1968/Article33
110,http://localhost/publications/articles/Journal14/1968/Article567
126,http://localhost/publications/articles/Journal4/1968/Article127
90,http://localhost/publications/articles/Journal1/1963/Article4
136,http://localhost/publications/articles/Journal2/1966/Article58
39,http://localhost/publications/inprocs/Proceeding5/1967/Inproceeding215
31,http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding349
178,http://localhost/publications/articles/Journal12/1966/Article442
59,http://localhost/publications/inprocs/Proceeding1/1964/Inproceeding38
120,http://localhost/publications/articles/Journal5/1965/Article142
59,http://localhost/publications/articles/Journal19/1971/Article743
51,http://localhost/publications/articles/Journal9/1966/Article343
183,http://localhost/publications/articles/Journal5/1958/Article163
195,http://localhost/publications/articles/Journal8/1968/Article314
182,http://localhost/publications/inprocs/Proceeding2/1962/Inproceeding47
125,http://localhost/publications/articles/Journal6/1967/Article230
174,http://localhost/publications/articles/Journal1/1967/Article15
130,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding40
152,http://localhost/publications/inprocs/Proceeding1/1958/Inproceeding17
74,http://localhost/publications/articles/Journal3/1959/Article166
174,http://localhost/publications/articles/Journal8/1966/Article300
178,http://localhost/publications/articles/Journal4/1964/Article121
35,http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding26
84,http://localhost/publications/articles/Journal5/1961/Article138
110,http://localhost/publications/articles/Journal1/1941/Article6
119,http://localhost/publications/articles/Journal3/1971/Article121
1,http://localhost/publications/articles/Journal3/1959/Article171
90,http://localhost/publications/articles/Journal1/1948/Article52
175,http://localhost/publications/inprocs/Proceeding4/1968/Inproceeding118
93,http://localhost/publications/articles/Journal2/1961/Article63
180,http://localhost/publications/articles/Journal6/1965/Article220
27,http://localhost/publications/articles/Journal2/1965/Article42
126,http://localhost/publications/inprocs/Proceeding1/1963/Inproceeding3
166,http://localhost/publications/articles/Journal1/1968/Article18
126,http://localhost/publications/articles/Journal5/1966/Article171
162,http://localhost/publications/articles/Journal3/1957/Article76
155,http://localhost/publications/articles/Journal2/1957/Article55
195,http://localhost/publications/articles/Journal1/1946/Article40
107,http://localhost/publications/articles/Journal15/1970/Article515
152,http://localhost/publications/articles/Journal8/1964/Article263
32,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding30
196,http://localhost/publications/articles/Journal3/1972/Article94
189,http://localhost/publications/articles/Journal6/1964/Article210
56,http://localhost/publications/articles/Journal6/1962/Article271
60,http://localhost/publications/articles/Journal3/1966/Article91
3,http://localhost/publications/articles/Journal1/1963/Article31
107,http://localhost/publications/articles/Journal9/1964/Article311
109,http://localhost/publications/articles/Journal4/1957/Article144
107,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding233
11,http://localhost/publications/inprocs/Proceeding1/1957/Inproceeding21
31,http://localhost/publications/inprocs/Proceeding4/1969/Inproceeding167
100,http://localhost/publications/articles/Journal17/1971/Article673
15,http://localhost/publications/articles/Journal5/1958/Article162
26,http://localhost/publications/articles/Journal2/1961/Article81
109,http://localhost/publications/articles/Journal3/1955/Article119
158,http://localhost/publications/inprocs/Proceeding1/1958/Inproceeding23
121,http://localhost/publications/articles/Journal1/1960/Article14
164,http://localhost/publications/articles/Journal8/1965/Article292
36,http://localhost/publications/articles/Journal16/1971/Article639
104,http://localhost/publications/inprocs/Proceeding1/1954/Inproceeding10
73,http://localhost/publications/articles/Journal8/1970/Article290
83,http://localhost/publications/inprocs/Proceeding2/1964/Inproceeding63
65,http://localhost/publications/articles/Journal2/1952/Article40
194,http://localhost/publications/inprocs/Proceeding2/1968/Inproceeding50
72,http://localhost/publications/articles/Journal1/1956/Article28
68,http://localhost/publications/inprocs/Proceeding5/1967/Inproceeding188
162,http://localhost/publications/inprocs/Proceeding1/1957/Inproceeding6
131,http://localhost/publications/articles/Journal6/1962/Article170
152,http://localhost/publications/articles/Journal1/1945/Article33
28,http://localhost/publications/articles/Journal2/1969/Article77
31,http://localhost/publications/articles/Journal2/1952/Article72
45,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding2
178,http://localhost/publications/articles/Journal1/1968/Article7
145,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding58
19,http://localhost/publications/articles/Journal9/1969/Article333
14,http://localhost/publications/inprocs/Proceeding3/1968/Inproceeding68
108,http://localhost/publications/inprocs/Proceeding7/1970/Inproceeding279
160,http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding16
199,http://localhost/publications/articles/Journal1/1956/Article25
83,http://localhost/publications/articles/Journal5/1960/Article161
81,http://localhost/publications/inprocs/Proceeding3/1971/Inproceeding102
24,http://localhost/publications/incolls/1960/Incollection1
26,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding64
36,http://localhost/publications/articles/Journal8/1965/Article291
97,http://localhost/publications/articles/Journal4/1962/Article103
161,http://localhost/publications/articles/Journal2/1964/Article31
14,http://localhost/publications/articles/Journal4/1971/Article158
200,http://localhost/publications/inprocs/Proceeding1/1953/Inproceeding23
182,http://localhost/publications/articles/Journal5/1968/Article214
155,http://localhost/publications/articles/Journal5/1964/Article170
54,http://localhost/publications/articles/Journal1/1954/Article8
125,http://localhost/publications/articles/Journal9/1969/Article351
140,http://localhost/publications/articles/Journal6/1968/Article238
123,http://localhost/publications/inprocs/Proceeding8/1969/Inproceeding312
38,http://localhost/publications/articles/Journal1/1968/Article26
150,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding6
176,http://localhost/publications/articles/Journal14/1971/Article560
99,http://localhost/publications/inprocs/Proceeding5/1971/Inproceeding191
144,http://localhost/publications/inprocs/Proceeding1/1960/Inproceeding36
90,http://localhost/publications/articles/Journal1/1962/Article252
103,http://localhost/publications/inprocs/Proceeding6/1968/Inproceeding223
126,http://localhost/publications/articles/Journal1/1948/Article50
155,http://localhost/publications/articles/Journal1/1945/Article7
177,http://localhost/publications/articles/Journal10/1967/Article398
134,http://localhost/publications/articles/Journal7/1964/Article256
179,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding65
29,http://localhost/publications/articles/Journal10/1965/Article349
159,http://localhost/publications/articles/Journal4/1963/Article111
144,http://localhost/publications/articles/Journal5/1966/Article175
140,http://localhost/publications/articles/Journal16/1971/Article641
111,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding213
32,http://localhost/publications/articles/Journal5/1962/Article137
34,http://localhost/publications/articles/Journal8/1970/Article289
127,http://localhost/publications/articles/Journal10/1968/Article391
179,http://localhost/publications/articles/Journal1/1968/Article36
21,http://localhost/publications/articles/Journal9/1969/Article341
134,http://localhost/publications/articles/Journal19/1970/Article647
96,http://localhost/publications/articles/Journal8/1967/Article305
84,http://localhost/publications/inprocs/Proceeding1/1956/Inproceeding35
128,http://localhost/publications/articles/Journal1/1954/Article4
129,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding30
187,http://localhost/publications/articles/Journal6/1963/Article210
69,http://localhost/publications/inprocs/Proceeding4/1970/Inproceeding145
49,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding52
162,http://localhost/publications/inprocs/Proceeding3/1967/Inproceeding106
85,http://localhost/publications/articles/Journal1/1963/Article20
180,http://localhost/publications/articles/Journal16/1969/Article625
13,http://localhost/publications/articles/Journal1/1966/Article28
14,http://localhost/publications/articles/Journal4/1971/Article138
196,http://localhost/publications/inprocs/Proceeding5/1967/Inproceeding213
42,http://localhost/publications/inprocs/Proceeding4/1968/Inproceeding119
149,http://localhost/publications/articles/Journal9/1968/Article329
17,http://localhost/publications/articles/Journal4/1969/Article133
147,http://localhost/publications/inprocs/Proceeding3/1965/Inproceeding164
172,http://localhost/publications/articles/Journal1/1958/Article9
39,http://localhost/publications/articles/Journal8/1967/Article314
6,http://localhost/publications/incolls/1970/Incollection4
105,http://localhost/publications/inprocs/Proceeding3/1970/Inproceeding92
153,http://localhost/publications/articles/Journal1/1947/Article12
148,http://localhost/publications/inprocs/Proceeding1/1954/Inproceeding19
78,http://localhost/publications/articles/Journal4/1956/Article118
155,http://localhost/publications/articles/Journal13/1968/Article554
22,http://localhost/publications/articles/Journal2/1965/Article34
22,http://localhost/publications/articles/Journal5/1967/Article194
32,http://localhost/publications/articles/Journal1/1959/Article13
48,http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding61
140,http://localhost/publications/articles/Journal1/1966/Article10
99,http://localhost/publications/articles/Journal1/1953/Article19
2,http://localhost/publications/articles/Journal6/1965/Article197
197,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding27
109,http://localhost/publications/articles/Journal9/1971/Article348
