object,subject
7,http://localhost/publications/journals/Journal4/1962
5,http://localhost/publications/journals/Journal5/1962
18,http://localhost/publications/journals/Journal3/1971
19,http://localhost/publications/journals/Journal2/1967
3,http://localhost/publications/journals/Journal2/1951
1,http://localhost/publications/journals/Journal6/1960
2,http://localhost/publications/journals/Journal9/1965
3,http://localhost/publications/journals/Journal5/1960
11,http://localhost/publications/journals/Journal4/1966
10,http://localhost/publications/journals/Journal4/1965
2,http://localhost/publications/journals/Journal4/1957
10,http://localhost/publications/journals/Journal1/1949
10,http://localhost/publications/journals/Journal2/1958
19,http://localhost/publications/journals/Journal3/1972
2,http://localhost/publications/procs/Proceeding5/1967
7,http://localhost/publications/journals/Journal3/1960
10,http://localhost/publications/journals/Journal8/1972
1,http://localhost/publications/journals/Journal8/1963
5,http://localhost/publications/journals/Journal12/1970
8,http://localhost/publications/journals/Journal7/1969
6,http://localhost/publications/journals/Journal11/1971
24,http://localhost/publications/journals/Journal1/1963
8,http://localhost/publications/journals/Journal9/1971
8,http://localhost/publications/journals/Journal2/1956
2,http://localhost/publications/journals/Journal7/1963
3,http://localhost/publications/procs/Proceeding2/1964
4,http://localhost/publications/journals/Journal6/1963
8,http://localhost/publications/journals/Journal1/1947
13,http://localhost/publications/journals/Journal2/1961
7,http://localhost/publications/journals/Journal1/1946
7,http://localhost/publications/procs/Proceeding1/1958
1,http://localhost/publications/procs/Proceeding9/1970
4,http://localhost/publications/journals/Journal15/1971
3,http://localhost/publications/journals/Journal12/1968
2,http://localhost/publications/journals/Journal12/1967
5,http://localhost/publications/journals/Journal10/1969
3,http://localhost/publications/journals/Journal13/1969
1,http://localhost/publications/procs/Proceeding8/1969
4,http://localhost/publications/journals/Journal7/1965
1,http://localhost/publications/journals/Journal15/1968
6,http://localhost/publications/journals/Journal2/1954
2,http://localhost/publications/journals/Journal10/1966
10,http://localhost/publications/journals/Journal5/1967
13,http://localhost/publications/journals/Journal4/1968
30,http://localhost/publications/journals/Journal1/1969
7,http://localhost/publications/journals/Journal6/1966
3,http://localhost/publications/journals/Journal10/1967
13,http://localhost/publications/journals/Journal3/1966
16,http://localhost/publications/journals/Journal1/1955
5,http://localhost/publications/journals/Journal9/1968
7,http://localhost/publications/procs/Proceeding3/1972
12,http://localhost/publications/journals/Journal1/1951
15,http://localhost/publications/journals/Journal5/1972
6,http://localhost/publications/journals/Journal1/1945
3,http://localhost/publications/journals/Journal15/1970
12,http://localhost/publications/procs/Proceeding1/1970
31,http://localhost/publications/journals/Journal1/1970
4,http://localhost/publications/procs/Proceeding1/1953
1,http://localhost/publications/journals/Journal13/1967
1,http://localhost/publications/procs/Proceeding5/1966
22,http://localhost/publications/journals/Journal2/1970
6,http://localhost/publications/journals/Journal12/1971
2,http://localhost/publications/journals/Journal18/1971
1,http://localhost/publications/journals/Journal18/1970
1,http://localhost/publications/journals/Journal4/1956
1,http://localhost/publications/journals/Journal10/1965
12,http://localhost/publications/journals/Journal2/1960
7,http://localhost/publications/journals/Journal9/1970
9,http://localhost/publications/journals/Journal4/1964
1,http://localhost/publications/journals/Journal5/1958
4,http://localhost/publications/journals/Journal10/1968
1,http://localhost/publications/procs/Proceeding6/1968
2,http://localhost/publications/procs/Proceeding1/1951
2,http://localhost/publications/journals/Journal17/1970
2,http://localhost/publications/procs/Proceeding3/1965
13,http://localhost/publications/journals/Journal5/1970
11,http://localhost/publications/procs/Proceeding1/1967
11,http://localhost/publications/journals/Journal7/1972
9,http://localhost/publications/journals/Journal6/1968
6,http://localhost/publications/journals/Journal5/1963
7,http://localhost/publications/journals/Journal8/1969
5,http://localhost/publications/journals/Journal3/1958
9,http://localhost/publications/journals/Journal1/1948
14,http://localhost/publications/journals/Journal3/1967
8,http://localhost/publications/procs/Proceeding2/1969
3,http://localhost/publications/procs/Proceeding8/1971
33,http://localhost/publications/journals/Journal1/1972
6,http://localhost/publications/journals/Journal10/1970
23,http://localhost/publications/journals/Journal2/1971
8,http://localhost/publications/procs/Proceeding1/1959
2,http://localhost/publications/journals/Journal16/1970
1,http://localhost/publications/journals/Journal1/1940
18,http://localhost/publications/journals/Journal1/1957
11,http://localhost/publications/journals/Journal6/1970
9,http://localhost/publications/journals/Journal5/1966
4,http://localhost/publications/journals/Journal1/1943
13,http://localhost/publications/journals/Journal6/1972
10,http://localhost/publications/journals/Journal3/1963
3,http://localhost/publications/journals/Journal3/1956
3,http://localhost/publications/journals/Journal17/1971
5,http://localhost/publications/procs/Proceeding2/1966
23,http://localhost/publications/journals/Journal1/1962
4,http://localhost/publications/journals/Journal2/1952
9,http://localhost/publications/journals/Journal2/1957
3,http://localhost/publications/journals/Journal11/1968
2,http://localhost/publications/journals/Journal8/1964
10,http://localhost/publications/journals/Journal6/1969
3,http://localhost/publications/procs/Proceeding5/1969
4,http://localhost/publications/journals/Journal11/1969
6,http://localhost/publications/journals/Journal6/1965
5,http://localhost/publications/journals/Journal8/1967
